"2025-03-16" | "11:27:09" | "OPTIONS" | "" | "127.0.0.1" | "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0" | "localhost:5000" | "200" | "Arabian Standard Time" | "Dubai" | "Microsoft Windows NT 10.0.22631.0" | "Firefox 136.0" | "Other" | "0" | "e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855" | "/api/TodoItem/" | ""
"2025-03-16" | "11:27:23" | "DELETE" | "" | "127.0.0.1" | "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0" | "localhost:5000" | "200" | "Arabian Standard Time" | "Dubai" | "Microsoft Windows NT 10.0.22631.0" | "Firefox 136.0" | "Other" | "0" | "209cb8e8937e6730a4d01e6b9c890e6ea97d4bdf35d8a850e0cb0f5d84e5aafd" | "/api/TodoItem/11" | "eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhZG1pbkBnbWFpbC5jb20iLCJqdGkiOiJhZmUxODMwZS1mZWUzLTQ5OWItYTM0Zi02MDVjZTkyZGMyNTkiLCJodHRwOi8vc2NoZW1hcy54bWxzb2FwLm9yZy93cy8yMDA1LzA1L2lkZW50aXR5L2NsYWltcy9uYW1lIjoiYWRtaW5AZ21haWwuY29tIiwiaHR0cDovL3NjaGVtYXMubWljcm9zb2Z0LmNvbS93cy8yMDA4LzA2L2lkZW50aXR5L2NsYWltcy9yb2xlIjoiQWRtaW4iLCJuYmYiOjE3NDIxMjQ0MzksImV4cCI6MTc0MjcyOTIzOSwiaXNzIjoid3d3Lm15aXNzdWVyLmNvbSIsImF1ZCI6Ind3dy5teWF1ZGllbmNlLmNvbSJ9.VXGq-cN3KtmSyAcAeOXL8T-jgU-O7dRZKD-Xz82CLK0"
"2025-03-16" | "11:27:24" | "OPTIONS" | "" | "127.0.0.1" | "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0" | "localhost:5000" | "200" | "Arabian Standard Time" | "Dubai" | "Microsoft Windows NT 10.0.22631.0" | "Firefox 136.0" | "Other" | "0" | "e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855" | "/api/TodoItem/10" | ""
"2025-03-16" | "11:27:24" | "DELETE" | "" | "127.0.0.1" | "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0" | "localhost:5000" | "200" | "Arabian Standard Time" | "Dubai" | "Microsoft Windows NT 10.0.22631.0" | "Firefox 136.0" | "Other" | "0" | "209cb8e8937e6730a4d01e6b9c890e6ea97d4bdf35d8a850e0cb0f5d84e5aafd" | "/api/TodoItem/10" | "eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhZG1pbkBnbWFpbC5jb20iLCJqdGkiOiJhZmUxODMwZS1mZWUzLTQ5OWItYTM0Zi02MDVjZTkyZGMyNTkiLCJodHRwOi8vc2NoZW1hcy54bWxzb2FwLm9yZy93cy8yMDA1LzA1L2lkZW50aXR5L2NsYWltcy9uYW1lIjoiYWRtaW5AZ21haWwuY29tIiwiaHR0cDovL3NjaGVtYXMubWljcm9zb2Z0LmNvbS93cy8yMDA4LzA2L2lkZW50aXR5L2NsYWltcy9yb2xlIjoiQWRtaW4iLCJuYmYiOjE3NDIxMjQ0MzksImV4cCI6MTc0MjcyOTIzOSwiaXNzIjoid3d3Lm15aXNzdWVyLmNvbSIsImF1ZCI6Ind3dy5teWF1ZGllbmNlLmNvbSJ9.VXGq-cN3KtmSyAcAeOXL8T-jgU-O7dRZKD-Xz82CLK0"
"2025-03-16" | "11:27:33" | "OPTIONS" | "" | "127.0.0.1" | "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0" | "localhost:5000" | "200" | "Arabian Standard Time" | "Dubai" | "Microsoft Windows NT 10.0.22631.0" | "Firefox 136.0" | "Other" | "0" | "e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855" | "/api/TodoItem/" | ""
"2025-03-16" | "11:27:33" | "POST" | "" | "127.0.0.1" | "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0" | "localhost:5000" | "200" | "Arabian Standard Time" | "Dubai" | "Microsoft Windows NT 10.0.22631.0" | "Firefox 136.0" | "Other" | "0" | "209cb8e8937e6730a4d01e6b9c890e6ea97d4bdf35d8a850e0cb0f5d84e5aafd" | "/api/TodoItem/" | "eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhZG1pbkBnbWFpbC5jb20iLCJqdGkiOiJhZmUxODMwZS1mZWUzLTQ5OWItYTM0Zi02MDVjZTkyZGMyNTkiLCJodHRwOi8vc2NoZW1hcy54bWxzb2FwLm9yZy93cy8yMDA1LzA1L2lkZW50aXR5L2NsYWltcy9uYW1lIjoiYWRtaW5AZ21haWwuY29tIiwiaHR0cDovL3NjaGVtYXMubWljcm9zb2Z0LmNvbS93cy8yMDA4LzA2L2lkZW50aXR5L2NsYWltcy9yb2xlIjoiQWRtaW4iLCJuYmYiOjE3NDIxMjQ0MzksImV4cCI6MTc0MjcyOTIzOSwiaXNzIjoid3d3Lm15aXNzdWVyLmNvbSIsImF1ZCI6Ind3dy5teWF1ZGllbmNlLmNvbSJ9.VXGq-cN3KtmSyAcAeOXL8T-jgU-O7dRZKD-Xz82CLK0"
"2025-03-16" | "18:58:14" | "OPTIONS" | "" | "127.0.0.1" | "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0" | "localhost:5000" | "200" | "Arabian Standard Time" | "Dubai" | "Microsoft Windows NT 10.0.22631.0" | "Firefox 136.0" | "Other" | "0" | "" | "/api/auth/login" | ""
"2025-03-16" | "18:58:14" | "POST" | "" | "127.0.0.1" | "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0" | "localhost:5000" | "200" | "Arabian Standard Time" | "Dubai" | "Microsoft Windows NT 10.0.22631.0" | "Firefox 136.0" | "Other" | "0" | "" | "/api/auth/login" | ""
"2025-03-16" | "18:58:15" | "OPTIONS" | "" | "127.0.0.1" | "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0" | "localhost:5000" | "200" | "Arabian Standard Time" | "Dubai" | "Microsoft Windows NT 10.0.22631.0" | "Firefox 136.0" | "Other" | "0" | "" | "/api/TodoItem/" | ""
"2025-03-16" | "18:58:15" | "OPTIONS" | "" | "127.0.0.1" | "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0" | "localhost:5000" | "200" | "Arabian Standard Time" | "Dubai" | "Microsoft Windows NT 10.0.22631.0" | "Firefox 136.0" | "Other" | "0" | "" | "/api/TodoItem/" | ""
"2025-03-16" | "18:58:15" | "GET" | "" | "127.0.0.1" | "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0" | "localhost:5000" | "200" | "Arabian Standard Time" | "Dubai" | "Microsoft Windows NT 10.0.22631.0" | "Firefox 136.0" | "Other" | "0" | "c761a9d4c0736f0c0c54a1f7afe3e99ac1ab44b2d9c3fa1aab76ce74e35c0d3f" | "/api/TodoItem/" | "eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhamF5QGdtYWlsLmNvbSIsImp0aSI6ImJjYThkNTNkLTRhN2YtNDhlOC04OWJmLWZmM2RjNWVkZjhhZCIsImh0dHA6Ly9zY2hlbWFzLnhtbHNvYXAub3JnL3dzLzIwMDUvMDUvaWRlbnRpdHkvY2xhaW1zL25hbWUiOiJhamF5QGdtYWlsLmNvbSIsImh0dHA6Ly9zY2hlbWFzLm1pY3Jvc29mdC5jb20vd3MvMjAwOC8wNi9pZGVudGl0eS9jbGFpbXMvcm9sZSI6IlVzZXIiLCJuYmYiOjE3NDIxNTE0OTUsImV4cCI6MTc0Mjc1NjI5NSwiaXNzIjoid3d3Lm15aXNzdWVyLmNvbSIsImF1ZCI6Ind3dy5teWF1ZGllbmNlLmNvbSJ9.JXKpXuDEcIy-Sc6sPtu60GiX9mg0iqtv4p_70UoHtNo"
"2025-03-16" | "18:58:15" | "GET" | "" | "127.0.0.1" | "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0" | "localhost:5000" | "200" | "Arabian Standard Time" | "Dubai" | "Microsoft Windows NT 10.0.22631.0" | "Firefox 136.0" | "Other" | "0" | "c761a9d4c0736f0c0c54a1f7afe3e99ac1ab44b2d9c3fa1aab76ce74e35c0d3f" | "/api/TodoItem/" | "eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhamF5QGdtYWlsLmNvbSIsImp0aSI6ImJjYThkNTNkLTRhN2YtNDhlOC04OWJmLWZmM2RjNWVkZjhhZCIsImh0dHA6Ly9zY2hlbWFzLnhtbHNvYXAub3JnL3dzLzIwMDUvMDUvaWRlbnRpdHkvY2xhaW1zL25hbWUiOiJhamF5QGdtYWlsLmNvbSIsImh0dHA6Ly9zY2hlbWFzLm1pY3Jvc29mdC5jb20vd3MvMjAwOC8wNi9pZGVudGl0eS9jbGFpbXMvcm9sZSI6IlVzZXIiLCJuYmYiOjE3NDIxNTE0OTUsImV4cCI6MTc0Mjc1NjI5NSwiaXNzIjoid3d3Lm15aXNzdWVyLmNvbSIsImF1ZCI6Ind3dy5teWF1ZGllbmNlLmNvbSJ9.JXKpXuDEcIy-Sc6sPtu60GiX9mg0iqtv4p_70UoHtNo"
"2025-03-16" | "18:58:22" | "OPTIONS" | "" | "127.0.0.1" | "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0" | "localhost:5000" | "200" | "Arabian Standard Time" | "Dubai" | "Microsoft Windows NT 10.0.22631.0" | "Firefox 136.0" | "Other" | "0" | "" | "/api/TodoItem/" | ""
"2025-03-16" | "18:58:22" | "POST" | "" | "127.0.0.1" | "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0" | "localhost:5000" | "200" | "Arabian Standard Time" | "Dubai" | "Microsoft Windows NT 10.0.22631.0" | "Firefox 136.0" | "Other" | "0" | "c761a9d4c0736f0c0c54a1f7afe3e99ac1ab44b2d9c3fa1aab76ce74e35c0d3f" | "/api/TodoItem/" | "eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhamF5QGdtYWlsLmNvbSIsImp0aSI6ImJjYThkNTNkLTRhN2YtNDhlOC04OWJmLWZmM2RjNWVkZjhhZCIsImh0dHA6Ly9zY2hlbWFzLnhtbHNvYXAub3JnL3dzLzIwMDUvMDUvaWRlbnRpdHkvY2xhaW1zL25hbWUiOiJhamF5QGdtYWlsLmNvbSIsImh0dHA6Ly9zY2hlbWFzLm1pY3Jvc29mdC5jb20vd3MvMjAwOC8wNi9pZGVudGl0eS9jbGFpbXMvcm9sZSI6IlVzZXIiLCJuYmYiOjE3NDIxNTE0OTUsImV4cCI6MTc0Mjc1NjI5NSwiaXNzIjoid3d3Lm15aXNzdWVyLmNvbSIsImF1ZCI6Ind3dy5teWF1ZGllbmNlLmNvbSJ9.JXKpXuDEcIy-Sc6sPtu60GiX9mg0iqtv4p_70UoHtNo"
"2025-03-16" | "18:58:29" | "OPTIONS" | "" | "127.0.0.1" | "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0" | "localhost:5000" | "200" | "Arabian Standard Time" | "Dubai" | "Microsoft Windows NT 10.0.22631.0" | "Firefox 136.0" | "Other" | "0" | "" | "/api/TodoItem/" | ""
"2025-03-16" | "18:58:29" | "POST" | "" | "127.0.0.1" | "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0" | "localhost:5000" | "200" | "Arabian Standard Time" | "Dubai" | "Microsoft Windows NT 10.0.22631.0" | "Firefox 136.0" | "Other" | "0" | "c761a9d4c0736f0c0c54a1f7afe3e99ac1ab44b2d9c3fa1aab76ce74e35c0d3f" | "/api/TodoItem/" | "eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhamF5QGdtYWlsLmNvbSIsImp0aSI6ImJjYThkNTNkLTRhN2YtNDhlOC04OWJmLWZmM2RjNWVkZjhhZCIsImh0dHA6Ly9zY2hlbWFzLnhtbHNvYXAub3JnL3dzLzIwMDUvMDUvaWRlbnRpdHkvY2xhaW1zL25hbWUiOiJhamF5QGdtYWlsLmNvbSIsImh0dHA6Ly9zY2hlbWFzLm1pY3Jvc29mdC5jb20vd3MvMjAwOC8wNi9pZGVudGl0eS9jbGFpbXMvcm9sZSI6IlVzZXIiLCJuYmYiOjE3NDIxNTE0OTUsImV4cCI6MTc0Mjc1NjI5NSwiaXNzIjoid3d3Lm15aXNzdWVyLmNvbSIsImF1ZCI6Ind3dy5teWF1ZGllbmNlLmNvbSJ9.JXKpXuDEcIy-Sc6sPtu60GiX9mg0iqtv4p_70UoHtNo"
"2025-03-16" | "18:58:31" | "OPTIONS" | "" | "127.0.0.1" | "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0" | "localhost:5000" | "200" | "Arabian Standard Time" | "Dubai" | "Microsoft Windows NT 10.0.22631.0" | "Firefox 136.0" | "Other" | "0" | "" | "/api/TodoItem/12" | ""
"2025-03-16" | "18:58:31" | "PUT" | "" | "127.0.0.1" | "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0" | "localhost:5000" | "200" | "Arabian Standard Time" | "Dubai" | "Microsoft Windows NT 10.0.22631.0" | "Firefox 136.0" | "Other" | "0" | "c761a9d4c0736f0c0c54a1f7afe3e99ac1ab44b2d9c3fa1aab76ce74e35c0d3f" | "/api/TodoItem/12" | "eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhamF5QGdtYWlsLmNvbSIsImp0aSI6ImJjYThkNTNkLTRhN2YtNDhlOC04OWJmLWZmM2RjNWVkZjhhZCIsImh0dHA6Ly9zY2hlbWFzLnhtbHNvYXAub3JnL3dzLzIwMDUvMDUvaWRlbnRpdHkvY2xhaW1zL25hbWUiOiJhamF5QGdtYWlsLmNvbSIsImh0dHA6Ly9zY2hlbWFzLm1pY3Jvc29mdC5jb20vd3MvMjAwOC8wNi9pZGVudGl0eS9jbGFpbXMvcm9sZSI6IlVzZXIiLCJuYmYiOjE3NDIxNTE0OTUsImV4cCI6MTc0Mjc1NjI5NSwiaXNzIjoid3d3Lm15aXNzdWVyLmNvbSIsImF1ZCI6Ind3dy5teWF1ZGllbmNlLmNvbSJ9.JXKpXuDEcIy-Sc6sPtu60GiX9mg0iqtv4p_70UoHtNo"
"2025-03-16" | "18:58:32" | "OPTIONS" | "" | "127.0.0.1" | "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0" | "localhost:5000" | "200" | "Arabian Standard Time" | "Dubai" | "Microsoft Windows NT 10.0.22631.0" | "Firefox 136.0" | "Other" | "0" | "" | "/api/TodoItem/12" | ""
"2025-03-16" | "18:58:32" | "DELETE" | "" | "127.0.0.1" | "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0" | "localhost:5000" | "200" | "Arabian Standard Time" | "Dubai" | "Microsoft Windows NT 10.0.22631.0" | "Firefox 136.0" | "Other" | "0" | "c761a9d4c0736f0c0c54a1f7afe3e99ac1ab44b2d9c3fa1aab76ce74e35c0d3f" | "/api/TodoItem/12" | "eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhamF5QGdtYWlsLmNvbSIsImp0aSI6ImJjYThkNTNkLTRhN2YtNDhlOC04OWJmLWZmM2RjNWVkZjhhZCIsImh0dHA6Ly9zY2hlbWFzLnhtbHNvYXAub3JnL3dzLzIwMDUvMDUvaWRlbnRpdHkvY2xhaW1zL25hbWUiOiJhamF5QGdtYWlsLmNvbSIsImh0dHA6Ly9zY2hlbWFzLm1pY3Jvc29mdC5jb20vd3MvMjAwOC8wNi9pZGVudGl0eS9jbGFpbXMvcm9sZSI6IlVzZXIiLCJuYmYiOjE3NDIxNTE0OTUsImV4cCI6MTc0Mjc1NjI5NSwiaXNzIjoid3d3Lm15aXNzdWVyLmNvbSIsImF1ZCI6Ind3dy5teWF1ZGllbmNlLmNvbSJ9.JXKpXuDEcIy-Sc6sPtu60GiX9mg0iqtv4p_70UoHtNo"
"2025-03-16" | "18:59:39" | "OPTIONS" | "" | "127.0.0.1" | "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0" | "localhost:5000" | "200" | "Arabian Standard Time" | "Dubai" | "Microsoft Windows NT 10.0.22631.0" | "Firefox 136.0" | "Other" | "0" | "" | "/api/TodoItem/" | ""
"2025-03-16" | "18:59:39" | "POST" | "" | "127.0.0.1" | "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0" | "localhost:5000" | "200" | "Arabian Standard Time" | "Dubai" | "Microsoft Windows NT 10.0.22631.0" | "Firefox 136.0" | "Other" | "0" | "c761a9d4c0736f0c0c54a1f7afe3e99ac1ab44b2d9c3fa1aab76ce74e35c0d3f" | "/api/TodoItem/" | "eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhamF5QGdtYWlsLmNvbSIsImp0aSI6ImJjYThkNTNkLTRhN2YtNDhlOC04OWJmLWZmM2RjNWVkZjhhZCIsImh0dHA6Ly9zY2hlbWFzLnhtbHNvYXAub3JnL3dzLzIwMDUvMDUvaWRlbnRpdHkvY2xhaW1zL25hbWUiOiJhamF5QGdtYWlsLmNvbSIsImh0dHA6Ly9zY2hlbWFzLm1pY3Jvc29mdC5jb20vd3MvMjAwOC8wNi9pZGVudGl0eS9jbGFpbXMvcm9sZSI6IlVzZXIiLCJuYmYiOjE3NDIxNTE0OTUsImV4cCI6MTc0Mjc1NjI5NSwiaXNzIjoid3d3Lm15aXNzdWVyLmNvbSIsImF1ZCI6Ind3dy5teWF1ZGllbmNlLmNvbSJ9.JXKpXuDEcIy-Sc6sPtu60GiX9mg0iqtv4p_70UoHtNo"
